pub_date,headline,abstract,section,web_url
2006-06-08T05:00:00+0000,world briefing | europe: russia: gorbachev buys paper critical of kremlin,"mikhail s. gorbachev, the last soviet leader, announced that he and a wealthy partner had bought a 49 percent share of one of russia's prominent independent newspapers, novaya gazeta. the newspaper, a collective owned by its journalists and editors, has reported vigorously on politics, business and corruption, often challenging kremlin policies. published twice a week, it has a circulation of more than 700,000 nationwide. mr. gorbachev said he and his partner, aleksandr y. lebedev, a billionaire who has campaigned against corruption, hoped to preserve the paper's independence and continue ''to express a wide variety of opinions,'' interfax reported. mr. gorbachev's announcement came after reports that roman a. abramovich, the country's richest man and an ally of president vladimir v. putin, was negotiating to purchase another prominent newspaper, kommersant.    steven lee myers (nyt)  ",World,https://www.nytimes.com/2006/06/08/world/world-briefing-europe-russia-gorbachev-buys-paper-critical-of-kremlin.html
2006-06-08T05:00:00+0000,world business briefing | europe: russia: french bank buys holding in moscow lender,"societe generale acquires as much as 20 percent of moscow-based oao rosbank, delaying initial public offering by rosbank (s)",Business Day,https://www.nytimes.com/2006/06/08/business/world-business-briefing-europe-russia-french-bank-buys-holding-in.html
2006-06-08T11:28:19+0000,french utilities merger may hit snags,"plans by prime minister dominique de villepin to fend off foreign takeovers and create a second french energy champion looked less certain wednesday after an italian utility, enel, showed continuing interest in buying its french rival suez and some french lawmakers appeared to be having second thoughts.",Business Day,https://dealbook.nytimes.com/2006/06/08/french-utilities-merger-may-hit-snags/
2006-06-08T11:46:15+0000,china’s first i.p.o. since ban draws $27 billion in bids,"china camc engineering, the first company to hold an initial public offering in the nation since a yearlong ban was lifted, attracted 213 billion yuan ($27 billion) of bids, 481 times more than the shares on offer. ",Business Day,https://dealbook.nytimes.com/2006/06/08/chinas-first-ipo-since-ban-draws-27-billion-in-bids/
2006-06-09T04:00:00+0000,apple faces fresh legal attacks in europe,european agencies want apple to remove restrictions that prevent customers from playing music they bought through itunes on devices made by other companies.,Technology,https://www.nytimes.com/2006/06/09/technology/08cnd-apple.html
2006-06-09T04:00:00+0000,airbus and china select assembly plant site,"airbus and the chinese government announced that they had selected tianjin, a port near beijing, as the site for an assembly plant.",Business Day,https://www.nytimes.com/2006/06/09/business/worldbusiness/09airbus.html
2006-06-09T04:00:00+0000,china bans 'code' after warning from catholics,small protests were cited as evidence that the film was becoming a political risk.,World,https://www.nytimes.com/2006/06/09/world/asia/09cnd-china.html
2006-06-09T04:00:00+0000,gorbachev applauds russia's fledgling democracy,"mikhail s. gorbachev writes in rossiskaya gazeta that in the last 20 years the country ""has changed fundamentally and irreversibly"" and that ""there will be no return to the past."" ",World,https://www.nytimes.com/2006/06/09/world/europe/09russiasumm.html
2006-06-09T04:00:00+0000,a.f.l.-c.i.o. files a trade complaint against china's labor practices,"the complaint asked president bush to penalize china, asserting that it violates workers' rights.",Washington,https://www.nytimes.com/2006/06/09/washington/09labor.html
2006-06-09T04:00:00+0000,china: 55 dead in eastern floods,"at least 55 people have been killed and 12 are missing amid the worst flooding in parts of eastern china in three decades, the government said. at least 378,000 people had already been evacuated from the provinces of fujian, guangdong and guizhou because of floods prompted by an unusually heavy seasonal monsoon.",World,https://www.nytimes.com/2006/06/09/world/asia/09briefs-004.html
2006-06-09T04:00:00+0000,"zarqawi is dead, but weary iraqis fear the violence won't subside",iraqis battered by daily violence expressed skepticism that mr. zarqawi's death could bring peace to a country where so many live to fight. ,World,https://www.nytimes.com/2006/06/09/world/middleeast/09voices.html
2006-06-09T04:00:00+0000,what happens if inflation is overstated?,"you don't have to be a conspiracy theorist to conclude that in the last decade, an important part of the consumer price index has been understated.",Business Day,https://www.nytimes.com/2006/06/09/business/09norris.html
2006-06-09T04:00:00+0000,3 children among 7 killed in anti-russia attacks,"the assassinations, by gunmen firing from at least one car, appeared to be another round of carefully timed attacks against the government.",World,https://www.nytimes.com/2006/06/09/world/europe/09cnd-ingushetia.html
2006-06-09T11:42:07+0000,torreypines to go public in reverse merger,"venture-backed torreypines therapeutics has signed a reverse merger agreement with publicly traded axonyx, the latest biopharmaceutical company to go this route in lieu of an initial public offering.",Business Day,https://dealbook.nytimes.com/2006/06/09/torreypines-to-go-public-in-reverse-merger/
2006-06-09T22:49:33+0000,china's dark clouds,the times's david barboza discusses how china's coal industry is creating an environmental and health care crisis. (producer: shayla harris),Business Day,https://www.nytimes.com/video/business/1194817096624/china-s-dark-clouds.html
2006-06-10T04:00:00+0000,china cancels 'da vinci' movie,the move was a concession to chinese catholic groups that warned that the film threatened social stability.,World,https://www.nytimes.com/2006/06/10/world/asia/10china.html
2006-06-10T04:00:00+0000,china: u.s. warns of terror threat,"the united states embassy in beijing said it had received unconfirmed information of a possible terrorist threat against american interests in china, especially in beijing, shanghai and guangzhou. in a notice on its web site — beijing.usembassy.gov — the embassy said the threat might also exist for places where americans congregate, including clubs, restaurants and schools, and it encouraged americans living or traveling in china to register with the embassy or the nearest consulate through the state department's web site.",World,https://www.nytimes.com/2006/06/10/world/asia/10briefs-003.html
2006-06-10T04:00:00+0000,fed makes it clear that rates will rise again,"when signs of slow growth this week were accompanied by evidence of accelerating inflation, it was hard to see a bright side.",Business Day,https://www.nytimes.com/2006/06/10/business/10five.html
2006-06-10T04:00:00+0000,russia: lower house backs bill to bar 'against all' vote,"parliament's lower house took a preliminary step to remove from election ballots the option of voting ""against all"" candidates. critics have called the proposal the latest in a series of measures intended to bolster the pro-kremlin party, united russia, and diminish political competition. in place since the early 1990's, the ""against all"" option has served as a sort of protest vote. in a handful of cases, including in the last parliamentary elections in 2003, it has even won, effectively annulling the outcome in those races. if ultimately approved, as expected, the option would be barred before parliamentary elections in 2007 and the presidential election in 2008, when vladimir v. putin is required to step down.",World,https://www.nytimes.com/2006/06/10/world/europe/10briefs-005.html
2006-06-10T04:00:00+0000,hearts still scarred 40 years after china's upheaval,"four decades after the start of the cultural revolution, there remains a compelling symmetry to the experiences and reflections of nie yuanzi and wang rongfen.",World,https://www.nytimes.com/2006/06/10/world/asia/10nie.html
2006-06-11T04:00:00+0000,man charged in correction officer's killing,a suspect was charged yesterday with fatally stabbing an off-duty new york correction officer in the lobby of an apartment building on friday in a dispute that a law enforcement official said was about a woman who lived in the building.,New York,https://www.nytimes.com/2006/06/11/nyregion/11harlem.html
2006-06-11T04:00:00+0000,venezuela's ragtag reserves are marching as to war,president hugo chávez plans to train as many as two million citizens to defend against an american invasion.,World,https://www.nytimes.com/2006/06/11/world/americas/11venezuela.html
2006-06-11T04:00:00+0000,the case for blue chips (despite the dow's swoon),"so long as safety seekers do not flee stocks altogether, a shift away from speculative stocks and into safer, higher-quality names may be a positive sign.",Business Day,https://www.nytimes.com/2006/06/11/business/yourmoney/11fund.html
